episode_id,task_id,episode_seed,initial_state_index,initial_state_sha256,episode_success,action_token_ids,decoded_action_chunk_sha256,decoded_action_chunk_json,reasoning_sha256,state_before_sha256,state_before_ee_position
libero_90-task3-episode1-seed17,3,17,14,8c0747f5ad8d65b633d7a7c8d79bd2b5b8d2d494ff65afd62c883401fdf4e773,true,"[151790,151821,151872,151682,151723,151792,151730]",ef11133eee4dd5694ad3706d0a9f6bd0e452d9b2e56f81e9edb1545270d99f9e,"[[0.0016863977033700905,0.06918101185341641,-0.023654303348564554,0.0007226282560441888,0.014360721800869669,0.00011164169641730837,0.9881550073623657],[0.017312381799310828,0.10745658996839325,-0.01076853269989897,0.0003790023787455521,0.013347089733031225,0.0003192094880564156,0.9892090559005737],[0.04658472552711501,0.16030604864802456,0.005023926740477691,-0.000565020598985555,0.010160959097035516,0.0003995758150274753,0.9895159006118774],[0.093747675931521,0.22911148040165585,0.021933436173355858,-0.002214022465892196,0.007212367443941048,0.0011065936647600694,0.9896472692489624],[0.16628587685864815,0.30031435681515006,0.04426821138270043,-0.004849136566548395,0.0072025262594905826,0.001818476530793589,0.989631175994873],[0.2612807462948936,0.3879087232910905,0.07460634565455848,-0.008332772283274892,0.009446226939161306,0.001658548475701238,0.9896988272666931],[0.37244784621719873,0.48119105028476383,0.10620185734489951,-0.01183979194535345,0.015083189864583346,0.0013520337371417668,0.9899011254310608],[0.49350697649271424,0.5664932382686771,0.127137617259109,-0.01554370184343501,0.023193199741001536,0.0011856314680489533,0.9897620677947998],[0.5963635737143385,0.6351154023415972,0.13998341916231993,-0.018028878160318396,0.029542461837223755,0.00012934287111221465,0.9897141456604004],[0.6521498360905085,0.6689475591889504,0.14608804440729273,-0.01888405321940323,0.03214037564319483,-0.0006439888931222271,0.989234983921051]]",ac25eee8309244b783bb7ab004742f447f192e0ac04866126098d1300ecbb739,59208c5c7545a3b1c4e73cde63abbe4382f9cb971f197e4b4bab2a14ac8a057f,"[-0.2013771600156843,-0.0061788649342347825,1.1815799563709097]"
libero_90-task3-episode2-seed18,3,18,15,8734ed0bbae00bf171cee1ad2d952b1f9759b2ec06446702534c48c106d4efdf,true,"[151790,151847,151831,151706,151887,151905,151769]",11599b6fa47179eb6ce1fc5c5c3613aa240167a94b39c4fd0cc235ebaf10aa16,"[[0.07870855134020616,-0.012701614405727923,0.015532430668372399,0.0005242061593748737,0.0009590345523520227,-0.01687733203523578,0.9908925890922546],[0.07244336040184862,0.006321939847424574,0.02480463359273699,0.00033310192721391907,0.000780344064963856,-0.015986584973738616,0.991729736328125],[0.06811413482947337,0.029619382513672576,0.031102550311629784,0.000384382347230261,0.00021549384140939765,-0.014238584616816041,0.9920446276664734],[0.07390026759540724,0.06383908695653417,0.03538368344840137,0.0004613168193692285,-0.0001821853437604659,-0.011094062619111611,0.9919509887695312],[0.10278947956146567,0.11117596039902367,0.040278325907479484,0.0006778997702030498,-0.00045558357696506846,-0.0076309194768988675,0.9922827482223511],[0.15201769512793106,0.18643214801706165,0.04418259527221835,0.0004780473217067538,-0.0003794261162681778,-0.004747068794918263,0.9919841885566711],[0.22124168933252975,0.2748025321723446,0.045560752560845685,0.00039436712579021815,-0.0023468884227213493,-0.00233587315817374,0.9920929074287415],[0.30601918205261214,0.3654485925284945,0.04050721795795198,-7.155844675343914e-05,-0.004989330857426921,-0.00117116954413099,0.9921182990074158],[0.3818063438509185,0.4407366572431215,0.03281421729593603,-0.000199090461262319,-0.007628605443656511,-0.0009209018786506817,0.991845965385437],[0.42364791678235747,0.47925095483705604,0.02738130722389087,-0.0005433530758258698,-0.007918101113787657,-0.000690599491605326,0.9914103150367737]]",b71da283c0695f1ffdb6d0f3bcccc3b4e381d0cb1a5a2afc9e023d8f84f6706a,37ca8474b0e039014df8f28b79096f4b544db18a023faf47f213b5a006a760db,"[-0.20902941475087472,-0.002484692788617952,1.168374883834723]"
libero_90-task4-episode0-seed19,4,19,13,0609b5e12b259383602e1b689029cd4950d5c9b3ad20771f3f4bdb9161d403fa,true,"[151746,151821,151885,151745,151790,151713,151676]",fcf8e781a015f23536c90e6f9d0a6e7872c0b431cd867ef361941ff065b51dba,"[[0.26356841240356843,0.3290230135014127,0.004909644521575274,-0.009626419387901652,-0.0011005634850107526,-0.009386909687515654,0.9899692535400391],[0.348463418287583,0.38655174296394534,0.012582387800307515,-0.010540155819205976,0.0021602250971994863,-0.009076240973499239,0.9907305240631104],[0.4634145127200071,0.46675861793005424,0.004889550944625398,-0.011755170485653998,0.011040320070065945,-0.009230368432232794,0.9908096194267273],[0.5849755681172013,0.5649860973418441,0.005001430670631635,-0.013016740797051174,0.020158698817795084,-0.008363815471032154,0.9909375905990601],[0.6813674404031076,0.6325508847960748,0.00880321187250388,-0.013864025850896855,0.02419358444248587,-0.007860641804308344,0.9901447296142578],[0.7350883493278388,0.6583254136143069,0.00572851238439398,-0.01389595499490559,0.025131823702707834,-0.0079163649525551,0.9909514784812927],[0.7521922976343163,0.6693723138135965,-0.0016842156404379693,-0.014178491007077687,0.018610206816049413,-0.00978327753483299,0.9909616112709045],[0.7523130775052849,0.6766642765323638,0.0015959515924066636,-0.01356305214227116,0.009407835396189057,-0.01155620174449723,0.9912779331207275],[0.7438523062809281,0.6761583429350537,-0.003065922066298299,-0.011938790747933137,0.0005662312718897056,-0.012786358539388587,0.9916723966598511],[0.7250028769444441,0.6675467094169818,-0.017860364116756955,-0.011312878016522587,-0.0022650606125580452,-0.012966775797748298,0.9913884401321411]]",ad9e8ee32a478b7e75d906bcb83ea0098d34158f87e6ec2deeb14b94dc5e8f45,9feac71409e4ca26d8b936ff2652e1cce90e602ba484687cb4e1040bffc0505a,"[-0.19759037079520642,0.00735907379560194,1.1837669129597093]"
libero_90-task4-episode1-seed20,4,20,14,8a9eea2ccbac227ea28b700a7de79646d54315875034b3b3d18810927aa244da,false,"[151790,151808,151760,151786,151681,151737,151842]",f7e009c3ca480c5ca28f04abcdf91827838baa9468a127dde6aff123fb109c47,"[[0.248598948132571,-0.03349106756108,-0.015370617046755797,0.0010330976551857773,-0.0008694197824183902,-0.06156518251820309,0.9905706644058228],[0.27602109962644406,0.023122297235573797,-0.002267475393097129,0.0004760725133778898,-0.0009205919554489128,-0.060512823357509404,0.9916411638259888],[0.31289833733506,0.10408725260802498,0.0056528884602755625,-0.00033343279608288867,-0.0004663185117692592,-0.0582998771350276,0.9916009902954102],[0.358322516702291,0.20642523750055375,0.014884740424406573,-0.0015844646443419208,0.00016654611370370276,-0.053696785827103355,0.9919370412826538],[0.41067070235668623,0.2928845333410379,0.02615046643148844,-0.0028980813060885957,-7.508425970570443e-05,-0.04868507057310367,0.9919959306716919],[0.46311106212313646,0.36805513454218897,0.034359784657738146,-0.0039644132071410265,0.00021927738457350188,-0.044168557843734746,0.9925652742385864],[0.5188228965525035,0.43125901218459717,0.04683866037316875,-0.003793426181320836,0.002938383738509742,-0.039406081117151714,0.992429256439209],[0.57410096526106,0.47704364527099585,0.056673374247907304,-0.004049689860257999,0.007704893402760149,-0.03691865441729192,0.9924172163009644],[0.6194707583706034,0.5101582086996359,0.060262480226356274,-0.0035949671723463084,0.011273012939938098,-0.03559986076771793,0.9923791885375977],[0.6388394175471213,0.5232087535424057,0.05798338810166115,-0.003625124525704848,0.013053820450295461,-0.03450347320950087,0.9920209646224976]]",f1d18de466afa95cf2efafe73ce66a3da5f605617a87065bdcb87183d9a70997,985065e0ff228f6d9ea8adaadcf4b73876af9db48bde33690060f98b66abc042,"[-0.20926532378107832,-0.008965158500095332,1.1630415870721]"
libero_90-task4-episode2-seed21,4,21,15,b17482d0b9ae71d26082ba22e86dee8b6521f56a21fdd7d3409a7e43b2bf8658,true,"[151790,151821,151872,151727,151683,151771,151719]",e20cf5095f2a5c5e4a580d87f043101eba7d59f88cfd32d07258b6172052465c,"[[0.02312120493574099,0.04847504389154267,-0.0585191710537174,0.0002914833030869257,-0.0003150860213594342,0.000501591464537654,0.9891166090965271],[0.03359704880998926,0.08879526613114308,-0.0458455842094736,0.00014616878554196688,-0.00020347646329810232,0.0008110252128776807,0.990148663520813],[0.05639698642607094,0.14530300601450108,-0.02342022409752076,-0.000312983378995213,-4.530251180767664e-05,0.0009291515509843862,0.9904546737670898],[0.09932222319981143,0.21845182030176602,-3.8125791775200923e-05,-0.0015152725282212565,0.00026895997368114877,0.0014406518802232426,0.9905257225036621],[0.17410540232069138,0.29189562585585804,0.030105515759714763,-0.0041821312113601294,0.0009964826921731174,0.002189190772924121,0.9905012845993042],[0.2793799807749302,0.37814162189569345,0.0701069132769021,-0.009282673545611075,0.003097282620842634,0.002287389255798189,0.989303469657898],[0.40663481824724457,0.4686408016106469,0.11060486239404099,-0.016563588836453924,0.008354620118240064,0.002071457378441721,0.9896146655082703],[0.5466760767964267,0.5476110297267667,0.1337527722445202,-0.025208764471794876,0.016394738716996926,0.0019488402560572382,0.9893722534179688],[0.6661232195835325,0.609947050852071,0.14833372003988643,-0.03174264852974895,0.022816275425157073,0.0008417309503769843,0.9893885850906372],[0.7321138801370992,0.6398400800498649,0.15600138532226993,-0.03362299826957438,0.025504716211401046,-4.968972876184807e-05,0.988875150680542]]",549172be7293b5da0cc72b4e7f204062b0bf8cefceb2ba2dbf7558cc6fc795c7,56fd22e03db028d34cd449ba840598611ecae2255a3c04779324bdd91c14f20e,"[-0.21443580047542796,-0.008272579183419535,1.1728129191249201]"
libero_90-task5-episode0-seed22,5,22,13,d03c88d858cf4570215c8883f8b3dd7f31370c695f8c643065d3f17af67d92cd,true,"[151855,151888,151670,151711,151872,151919,151910]",9276a57cff48ae729adfb7b8d82634e946ab9c07e6f6a603a3f48182e5be7979,"[[0.18026129100739752,-0.01879823725175811,-0.0028834964125223905,0.00040372439516156433,0.014047750288114003,-0.010250131983710276,0.9880545139312744],[0.1703833869548852,-0.01828681997384507,0.007997393914280337,0.00026738879585952446,0.013559842039455816,-0.009673084915617025,0.9889439344406128],[0.15509193131735088,-0.019689514722465162,0.012063558538955022,0.0005252304758445181,0.012780312980936515,-0.008700830119478198,0.9892106056213379],[0.148202799335035,-0.013921605216502542,0.018892043973124828,0.0005838933569033422,0.011647474477030073,-0.0069113274311884965,0.9891819953918457],[0.16877961037875622,-0.0020161246327177196,0.03144654361267385,0.0007928539167108006,0.00913101111996184,-0.0045824067047330885,0.9892934560775757],[0.2138140804254789,0.020851540972444127,0.051660136003135904,0.0006046565285853234,0.005887889003076907,-0.002833844999775792,0.9892705678939819],[0.28582148560387566,0.05017529237456131,0.08081471491095726,0.00025382352369396344,0.0029995559849425035,-0.0015567969323839748,0.9892259240150452],[0.37507577959393856,0.0818249443419461,0.11211395554551018,-0.0006147968425644912,0.0011113991265432333,-0.0013716269273302828,0.9891749620437622],[0.45782809053019236,0.10728736460997368,0.1411502662803059,-0.00099768818453283,-0.0006353068425397623,-0.0017383743100154447,0.9890305995941162],[0.5075159406056216,0.1176332761804133,0.16241079955239002,-0.001234628271691296,-0.0003189887312373685,-0.00207855121905709,0.9882717132568359]]",59aeb4cfe36cdfc72c9b0d6887cec918396742c55cb95c86ad479cd1c4eaaa0c,13f77cb8629e52f50603190e7af9e6386de3ccc004f31228b50361608b1a87ce,"[-0.20934996892648988,-0.01050986463124557,1.1716125461297837]"
libero_90-task5-episode1-seed23,5,23,14,3022c5a19a70c18e3c5e957aad053d55f19bf723ec3d9c5152808f39d0edc5d3,true,"[151790,151869,151909,151726,151771,151760,151820]",08f7858af13f5b1e283c12bc4b093ec554eed4eac0ad0655f492997423b706a3,"[[0.24727663809785128,0.01609078372077022,-0.0010586392515392617,-0.0011483273021046791,0.006855195010913917,-0.057638683996529494,0.989743709564209],[0.25496955658988796,0.03780318644601266,0.018025781477717828,-0.0016793938652719387,0.007490145053878905,-0.057066314828725595,0.9908128976821899],[0.26401921797459593,0.06479734732955933,0.03593363591318166,-0.0024802247830078006,0.009652464798563187,-0.055551292617813885,0.9908701181411743],[0.2816380699415184,0.10396712412827469,0.050502243631399324,-0.003879579501686603,0.011925391114800732,-0.05194784989012291,0.991124153137207],[0.32255022057640304,0.15168467775318106,0.0659187129335237,-0.005724050480845566,0.012610679163799432,-0.048198456673404166,0.9910068511962891],[0.3818089925322994,0.21861612572244837,0.0785076665052884,-0.0072109704155645105,0.012597173602898692,-0.04542925197171499,0.9907974004745483],[0.4612357074160869,0.29407884822674646,0.089840007088128,-0.007652866077414888,0.011825529408611146,-0.0428954766357883,0.9908536076545715],[0.5524070287002587,0.3682608494388262,0.08929529642603029,-0.008675355387951278,0.011086993699649383,-0.042203109969761954,0.9907423853874207],[0.6323465282993865,0.4279718787839215,0.08382361885497858,-0.008854749191283595,0.009866657036113224,-0.04202113964850618,0.9907768964767456],[0.6733282509652092,0.4549851044261999,0.07857875845417084,-0.00901727407113384,0.010024016681725811,-0.04153035306174857,0.9902889728546143]]",1c770876c1d1b9cc141dcab8f2bdbcc2adea170c32fa960bdc625049744a6060,4ad7732c6270a08d52e452e3d967bd2a327b7a14c927911c4cf5281a97ab226d,"[-0.2013828617298179,-0.009209621476509855,1.1766130307910505]"
libero_90-task5-episode2-seed24,5,24,15,0b4df0fe39d13e6c345c4827e2feb96ce4522f8ebe6bfc64f24166596b555b83,true,"[151790,151775,151920,151801,151704,151861,151820]",6a8a09e88aab5622c2dcf914ce569aff8682c34dac27461e203398e02060f199,"[[-0.00718068124481519,-0.0052990555865761735,-0.004333346273256211,5.6859463080538575e-05,0.03797779684239799,0.0007960559319517557,0.9878501296043396],[0.010667281661554284,0.013478194283607081,0.007870061790782756,1.1937187637034441e-05,0.04200209649067688,0.0006473174143515337,0.9884662628173828],[0.03946396635804028,0.03675370222744334,0.010463825882766287,0.000720487342341869,0.0483723915118901,0.00044487660142955576,0.9887834787368774],[0.078127827947446,0.07278168878613656,0.01576623690885981,0.001206954612736233,0.05407439960194438,-0.0003295217240708581,0.988821804523468],[0.13200116848564747,0.11943448588574768,0.021705526960886345,0.001670527025822599,0.05661608658010664,-0.0013930329990543555,0.9889105558395386],[0.19549438736517288,0.19665311366871663,0.03254339082400293,0.0013134466132740386,0.05711877150127975,-0.00340636386038895,0.9895226359367371],[0.2688399946665747,0.28727272935952897,0.04864467980576137,0.001058391812332582,0.054668842892766634,-0.0055881365553425155,0.9895352125167847],[0.34629582573484186,0.379209043387263,0.062021541843250816,-1.0545193851463353e-07,0.050513638609345435,-0.008221626013837025,0.9895794987678528],[0.41236223857590204,0.45662887612394343,0.07186575648535154,-0.000517053058362027,0.045481387173254006,-0.010214093439881111,0.989285945892334],[0.44745355871876313,0.496300179075746,0.07892351618477278,-0.0009385269873536384,0.04308840039283268,-0.010939897737175741,0.9888841509819031]]",19a363233060e19a9f928f2fe64edecebb3b76ba615aa271978075b9cc5d9355,8d680d8fa527de120f8199fa726e190340d48b897fcac844bd1e2a6243988038,"[-0.20939585437111738,-0.001966040032947238,1.167152522778243]"
libero_90-task6-episode0-seed25,6,25,13,9f6e2648253fab04c594fab386139c79d4d544f720b9f34801e50a23845be65c,false,"[151708,151676,151793,151818,151824,151919,151711]",4b22e35600e4791d781ade18ee418df0eb7c5510d572bff0f5a2da186abd9129,"[[0.12348548126732695,-0.002481366244992955,-0.05047933778087099,-0.02322768105104478,0.08766755581399366,0.006797502617571283,0.9845350384712219],[0.1548527553886565,-0.014355533475054472,-0.025222475984435277,-0.02344283365005162,0.0994416045016635,0.013791917841810886,0.9846678972244263],[0.1876792763720978,-0.03537668494821844,-0.008758738188021198,-0.02226020953142749,0.11922615885970345,0.02447081573835419,0.985101580619812],[0.2198812382859252,-0.05242754916615411,0.00661323039341255,-0.021132815449477427,0.13786923512708427,0.041449572935775336,0.9850683212280273],[0.2627232181749264,-0.07563776543626943,0.018355742036163747,-0.02055905057725571,0.14848103099365062,0.06232008121152077,0.983953595161438],[0.29774249418422727,-0.10538186401880978,0.01892928261301563,-0.022538915891933797,0.15128115085187233,0.08343945378265971,0.9844801425933838],[0.3344662849515103,-0.13899416114853125,0.016879901570462152,-0.025102789243530044,0.14121968673089214,0.10627509183515826,0.9843742251396179],[0.36617541554973343,-0.17543537122779895,-0.0016250269518138794,-0.02905554344720107,0.12335244535390189,0.12547921975822973,0.9848776459693909],[0.3906964663271175,-0.2047758299184821,-0.0232690308513952,-0.03125781462886024,0.1051711599637315,0.13670636756868504,0.9849079847335815],[0.3981602738797072,-0.22027189131275549,-0.039221911294703204,-0.031340876543664464,0.09693018586881408,0.14120478617973475,0.9849587082862854]]",7989152a210dbae0b625eafd68b804dc711a7bf76eafde2fd6bf98d39e3c76dc,79676d0f86fa58cc0af0a7e933b0468542185395709b6ef503b8e1dc2bfacaf6,"[-0.20157974398604553,0.017151756132616044,1.1810107670839554]"
libero_90-task6-episode1-seed26,6,26,14,541507083a5f609e01e21dd5fc484368bc05aa1063853cc1610e07c8e211910c,true,"[151708,151777,151902,151918,151824,151703,151708]",dfcbd1c63e188ceb6ae604940c941cfb19ac639567fa9b6623dc2f2314c20478,"[[0.3247337052174295,-0.006413523982757852,-0.018031869348277496,-0.006253659007956935,0.07779830760242135,0.01798915452063099,0.9822563529014587],[0.3582837576647506,-0.010281415033830399,-0.0076040673408499515,-0.0071556388700511064,0.08125642633217467,0.02232667207332817,0.9827247858047485],[0.39039637072666267,-0.018241464297830134,-0.00955177925220596,-0.008909997684110271,0.08387861042552913,0.028306843668431725,0.9827742576599121],[0.42345014857258434,-0.020306761911079718,-0.007725174823661973,-0.01163852760118278,0.08568922947546298,0.037866525853345934,0.9829854965209961],[0.4622399108169617,-0.03221905865860464,-0.005428009400134215,-0.015133587676372517,0.0876352020511888,0.04909131600205541,0.9823898077011108],[0.49367693354798803,-0.05698976643039089,-0.005918773176290415,-0.019309163010458263,0.08932415188630216,0.059678863861748255,0.982002317905426],[0.5244733285423564,-0.0895364357958428,-0.001240136669423464,-0.02312608915902392,0.09075083564539455,0.07055094032864062,0.9819570779800415],[0.5497952522799423,-0.1290243685682313,0.003026526907859761,-0.027299043719439586,0.09191302888314112,0.07968542008885393,0.9820970892906189],[0.5693547048052636,-0.16163858457886704,0.005158848557442752,-0.029428911414424608,0.09070577076644781,0.08514280825922071,0.9821269512176514],[0.5746096886649497,-0.1789584053931037,0.00454473861191218,-0.029532192044408934,0.08858633117762338,0.08709465279915207,0.9818455576896667]]",80d0da3fcd7842bf1a18ff966eacec8abea43d1258f05d056f94589ff31e35da,14f00a08bcab49808fd0e04fe949e6b81d871f2ccd3a2985b62ef518134856f4,"[-0.20226628746543,0.002886542886873826,1.1633063286819068]"
libero_90-task6-episode2-seed27,6,27,15,4d7140c7b45fad72d6585f9ee904dd70812c38cc143bfa770053455aeae4307a,true,"[151855,151905,151665,151740,151680,151707,151729]",1bb083dcd61467173a726a996ba223eac0c32a7dac4c43a9f9f9003553608976,"[[0.18277488963786226,-0.005070380980498612,0.011719237625243295,-0.000906422509895144,0.0662378453881729,0.026167303057290425,0.9831204414367676],[0.19281542272716123,-0.0035080957515276623,0.014675668940327569,-0.0007892259408457392,0.06689451356473342,0.027756928422016713,0.9837342500686646],[0.20128572920448917,-0.0039046632328876285,0.006256241789884598,-0.00027405935314872565,0.06443107939531956,0.029249216037522174,0.983731210231781],[0.21648951348831602,0.002257046289457776,0.0017134007337631374,-3.898333740348647e-05,0.061141402815565016,0.03084492267262462,0.9838417172431946],[0.24614326733496839,-0.006674690677641593,-0.0013754953032787398,2.200501888371953e-05,0.05956977261021734,0.03225051943996782,0.9836939573287964],[0.28086668563402384,-0.03503141806763921,-0.005654335151376699,-0.0010817467315777929,0.059337278351534906,0.032267490862217585,0.9824214577674866],[0.3244573594600233,-0.07564442785195524,-0.005011395291091958,-0.0033942103723723083,0.061469448917620184,0.031102506574157474,0.9824116230010986],[0.3734070220345984,-0.12660565542752522,-0.000498967610951695,-0.0067515414087382375,0.0653574814286344,0.029766329847108253,0.9825255274772644],[0.4161626549105826,-0.17048939882005953,0.0042949339528206565,-0.009174354385965255,0.0672996803917556,0.028836700078405997,0.9821921586990356],[0.4378355785990955,-0.19413959077219545,0.007836481492347502,-0.009950620164582258,0.0670778912761989,0.027972018277321098,0.9818141460418701]]",a96c8bce851244d7a4f55e793afef81df16e9e4ac112e3120b77fad4f8f8dcc7,0f7906432c12255b24debc2850057e71763b3f577f41882bba34655f063c30b1,"[-0.2057997504533176,0.008574307309009419,1.178120257471812]"
libero_90-task7-episode0-seed28,7,28,13,e4d1aeb838573e4d38f75c686ffdc05db27a5a84a9dce2dc241d658bdcca9763,true,"[151775,151890,151799,151907,151758,151871,151706]",f87bb7e5fd3e21ec5fd4e617d8eec011272086a1cef3bc968d6450fc063d8a46,"[[0.01131682662552791,-0.07704876257982107,-0.008047600290751689,0.0006150657986552233,0.0008627379170178529,-0.0008758069198613327,0.9883993864059448],[0.00386348136439274,-0.07352895712365637,0.006007965989908826,0.0005840040938189794,0.0004995177732638467,-0.00012700606474425058,0.9888749122619629],[-0.005528698667554011,-0.06935561993806516,0.015985245977191198,0.0006111069539211922,0.00037070848617304364,0.0005872718862374171,0.9892768859863281],[-0.002365466783736281,-0.058763352735304863,0.02841547121147414,0.0005049748483592076,0.0005105704859715843,0.0016723389257542465,0.988893985748291],[0.027640296818436383,-0.06529487757756414,0.04073600080420192,0.0005187062258982245,0.00048153353003499433,0.002773947020694223,0.9891128540039062],[0.07715558530190059,-0.09772910586598016,0.04942985816592227,-0.00037178468119858366,0.0004910072837844837,0.002430009079819939,0.9880809187889099],[0.1504864041322591,-0.14634598310976799,0.055219866045717936,-0.0015926776322516822,-7.052613290170484e-05,0.0016185430724267036,0.988269031047821],[0.23981071160015688,-0.20744376865518888,0.05352370606101431,-0.0029449507056320545,-0.00012440934867186115,0.0003730988993897455,0.9882625341415405],[0.31933171954110406,-0.2608850548451258,0.04945781444689601,-0.0037207089400523863,-0.00047631858517149794,-0.0008480763269460567,0.9882272481918335],[0.3651414586280133,-0.289742283401182,0.04719553977247415,-0.0038441621448352947,9.656546100700325e-05,-0.0017117477015684557,0.9873731136322021]]",8ca0e8cd7220086aa63b525672d29db11ac5e2a05b6d524035da013f2cd3702f,c6fdcf624701989aaa1f4e8e6222689cecba32e7cd50d179dabaf707180f886e,"[-0.2187389461698147,-0.008100684860948877,1.1749535372134767]"
libero_90-task7-episode1-seed29,7,29,14,acd089746d1e9834851d7a9926dae3902ca36b44aaea1be790ac2001636c21a1,true,"[151804,151723,151722,151891,151861,151667,151830]",c32c2a5e69c5e827c0beb02e4afeb411a1406715791632a1e6cffd1e5438210c,"[[0.1065629234907508,-0.00974042688014265,-0.04108892128559205,0.0027833592033663646,-0.0014037831883513263,5.1633591505506615e-05,0.9842248558998108],[0.20580994187118762,-0.011138714184539822,-0.020560110906728823,-0.00040615003735133826,0.0062483981040912795,0.00021289017028003343,0.9846580028533936],[0.3495869006399772,-0.017726510814668472,-0.014752084330211801,-0.00897117060192354,0.02897941897549572,-0.0008642992851495279,0.9847267270088196],[0.4940863314000943,-0.026996544750552687,0.005554932272644919,-0.01705666340948131,0.0541299908739461,-0.0015990851509997128,0.9849030375480652],[0.6003382732838816,-0.055900666463166715,0.028640431909934705,-0.02111864112427586,0.07566289967394368,-0.003071070679249388,0.9845043420791626],[0.6542355843885801,-0.11702761288955088,0.04809418131986831,-0.021650888881209918,0.09629532520088446,-0.006269089144662843,0.9840575456619263],[0.6644863344901424,-0.1994350325073313,0.06091082569565742,-0.017024106756283963,0.10358781169819054,-0.010621089476655854,0.9841933846473694],[0.6390842439960949,-0.2970055464831489,0.07775426657389062,-0.008686705921804094,0.10402030742491775,-0.015190724441710657,0.9843711853027344],[0.6064989295970733,-0.3787743991821202,0.08776534526805335,-3.5550493018732254e-05,0.10099222164313915,-0.017585229330222774,0.9847977161407471],[0.5758321434116098,-0.42295185260769586,0.08718787333918954,0.0031152192833785453,0.09801299421403087,-0.01840902628277874,0.9841849207878113]]",c1f14ad39ed9c1db1ba8ab96874a6ae46b31b03e5c5d0930fe31d3c12575b3e0,d03e52c6d247dffa8f5d0236b3cc36a916f292654de042a3ddb1dc915b8a7ac2,"[-0.20523594278975427,0.016742962963623934,1.1840643015643204]"
libero_90-task7-episode2-seed30,7,30,15,088bb1f03c7bb69c2488cd79123c44a91fdb701a6af2ba14ba83de3198e9e230,true,"[151804,151693,151771,151679,151721,151776,151743]",ae280bffbec39c1fcb67c3c053e947ccfe2c875198a533cb6040d80c57468106,"[[0.09219868291528677,-0.0708517935036923,-0.05459551793947526,0.0015407156764668528,-0.004848724065666943,-0.00013537015046161116,0.9853290915489197],[0.16287278603123312,-0.09979568471301548,-0.03229421382434339,0.00039510537189446637,-0.004743777913020608,0.000455897734511268,0.9859254360198975],[0.2609855948996831,-0.14541585863067752,-0.020187342293041866,-0.0023822964372792743,-0.002688380502320342,0.0004440720025797873,0.9861491918563843],[0.36749392914114054,-0.19519809487661632,-0.0032429421110578005,-0.005174352431622342,0.00041004343229644746,0.0010575131349241929,0.9859883785247803],[0.4604247694666377,-0.24411226960804555,0.012387294456715381,-0.006574122413734784,0.0051383800258832935,0.0017893425677915076,0.9861022233963013],[0.5275744047031026,-0.29993741937971663,0.02169821027797525,-0.0070307922257464295,0.011626878496656445,0.0016704116308350336,0.9855402708053589],[0.5749741472229601,-0.3576977959107097,0.025158455273810887,-0.005355813324046554,0.017812465111433085,0.0021388565658106984,0.9855217337608337],[0.6019483184059453,-0.4095289299774407,0.0256079398538418,-0.0022669085711852777,0.024473606358867528,0.002593192953513679,0.9856717586517334],[0.6175185036141286,-0.44882242271050643,0.022424199949512058,0.0010150383098606053,0.02892869367764206,0.0031657305257279944,0.9858777523040771],[0.6192800533111793,-0.46673381478829157,0.015950792044975515,0.002075787224749659,0.030500601938655336,0.003402937493600433,0.9852674603462219]]",1c18bc1629a78abac3ea942700675dc51fefd05ed7ee074e8e63478ffa2578b3,35dc28d459d81a2ab50662679d3fd67af0aa8bbc09d4c2314f18b04d36defa06,"[-0.21369070261012288,-0.006795573518963542,1.1672607327912012]"
